	gage_number	variable	qualifier	value	dateTime
352	08068720	Discharge, cubic feet per second	e	3.27	2016-02-05T00:00:00.000
353	08068720	Discharge, cubic feet per second	e	3.72	2016-02-06T00:00:00.000
354	08068720	Discharge, cubic feet per second	e	4.89	2016-02-07T00:00:00.000
355	08068720	Discharge, cubic feet per second	e	13.2	2016-02-08T00:00:00.000
356	08068720	Discharge, cubic feet per second	e	13.4	2016-02-09T00:00:00.000
357	08068720	Discharge, cubic feet per second	e	5.34	2016-02-10T00:00:00.000
358	08068720	Discharge, cubic feet per second	e	3.49	2016-02-11T00:00:00.000
359	08068720	Discharge, cubic feet per second	e	2.95	2016-02-12T00:00:00.000
360	08068720	Discharge, cubic feet per second	e	2.85	2016-02-13T00:00:00.000
361	08068720	Discharge, cubic feet per second	e	2.63	2016-02-14T00:00:00.000
362	08068720	Discharge, cubic feet per second	e	2.52	2016-02-15T00:00:00.000
363	08068720	Discharge, cubic feet per second	e	2.52	2016-02-16T00:00:00.000
364	08068720	Discharge, cubic feet per second	e	2.74	2016-02-17T00:00:00.000
365	08068720	Discharge, cubic feet per second	e	2.95	2016-02-18T00:00:00.000
366	08068720	Discharge, cubic feet per second	e	3.16	2016-02-19T00:00:00.000
367	08068720	Discharge, cubic feet per second	e	3.96	2016-02-20T00:00:00.000
368	08068720	Discharge, cubic feet per second	e	3.96	2016-02-21T00:00:00.000
369	08068720	Discharge, cubic feet per second	e	7.81	2016-02-22T00:00:00.000
370	08068720	Discharge, cubic feet per second	e	96.7	2016-02-23T00:00:00.000
371	08068720	Discharge, cubic feet per second	e	141	2016-02-24T00:00:00.000
372	08068720	Discharge, cubic feet per second	e	64.9	2016-02-25T00:00:00.000
373	08068720	Discharge, cubic feet per second	e	21.2	2016-02-26T00:00:00.000
374	08068720	Discharge, cubic feet per second	e	14.0	2016-02-27T00:00:00.000
375	08068720	Discharge, cubic feet per second	e	9.13	2016-02-28T00:00:00.000
376	08068720	Discharge, cubic feet per second	e	6.78	2016-02-29T00:00:00.000
377	08068720	Discharge, cubic feet per second	e	5.97	2016-03-01T00:00:00.000
378	08068720	Discharge, cubic feet per second	e	4.75	2016-03-02T00:00:00.000
379	08068720	Discharge, cubic feet per second	e	4.09	2016-03-03T00:00:00.000
380	08068720	Discharge, cubic feet per second	e	3.72	2016-03-04T00:00:00.000
381	08068720	Discharge, cubic feet per second	e	3.16	2016-03-05T00:00:00.000
382	08068720	Discharge, cubic feet per second	e	2.63	2016-03-06T00:00:00.000
383	08068720	Discharge, cubic feet per second	e	2.52	2016-03-07T00:00:00.000
384	08068720	Discharge, cubic feet per second	e	2.85	2016-03-08T00:00:00.000
385	08068720	Discharge, cubic feet per second	e	561	2016-03-09T00:00:00.000
386	08068720	Discharge, cubic feet per second	e	1130	2016-03-10T00:00:00.000
387	08068720	Discharge, cubic feet per second	e	1750	2016-03-11T00:00:00.000
388	08068720	Discharge, cubic feet per second	e	1760	2016-03-12T00:00:00.000
389	08068720	Discharge, cubic feet per second	e	1580	2016-03-13T00:00:00.000
390	08068720	Discharge, cubic feet per second	e	1330	2016-03-14T00:00:00.000
391	08068720	Discharge, cubic feet per second	e	969	2016-03-15T00:00:00.000
392	08068720	Discharge, cubic feet per second	e	400	2016-03-16T00:00:00.000
393	08068720	Discharge, cubic feet per second	e	177	2016-03-17T00:00:00.000
394	08068720	Discharge, cubic feet per second	e	108	2016-03-18T00:00:00.000
395	08068720	Discharge, cubic feet per second	e	82.6	2016-03-19T00:00:00.000
396	08068720	Discharge, cubic feet per second	e	43.3	2016-03-20T00:00:00.000
397	08068720	Discharge, cubic feet per second	e	27.2	2016-03-21T00:00:00.000
398	08068720	Discharge, cubic feet per second	e	23.0	2016-03-22T00:00:00.000
399	08068720	Discharge, cubic feet per second	e	17.0	2016-03-23T00:00:00.000
400	08068720	Discharge, cubic feet per second	e	67.3	2016-03-24T00:00:00.000
401	08068720	Discharge, cubic feet per second	e	119	2016-03-25T00:00:00.000
402	08068720	Discharge, cubic feet per second	e	57.8	2016-03-26T00:00:00.000
403	08068720	Discharge, cubic feet per second	e	26.0	2016-03-27T00:00:00.000
404	08068720	Discharge, cubic feet per second	e	16.7	2016-03-28T00:00:00.000
405	08068720	Discharge, cubic feet per second	e	12.4	2016-03-29T00:00:00.000
406	08068720	Discharge, cubic feet per second	e	10.6	2016-03-30T00:00:00.000
407	08068720	Discharge, cubic feet per second	e	9.95	2016-03-31T00:00:00.000
408	08068720	Discharge, cubic feet per second	e	8.93	2016-04-01T00:00:00.000
409	08068720	Discharge, cubic feet per second	e	7.28	2016-04-02T00:00:00.000
410	08068720	Discharge, cubic feet per second	e	6.13	2016-04-03T00:00:00.000
411	08068720	Discharge, cubic feet per second	e	5.34	2016-04-04T00:00:00.000
412	08068720	Discharge, cubic feet per second	e	5.97	2016-04-05T00:00:00.000
413	08068720	Discharge, cubic feet per second	e	5.97	2016-04-06T00:00:00.000
414	08068720	Discharge, cubic feet per second	e	5.34	2016-04-07T00:00:00.000
415	08068720	Discharge, cubic feet per second	e	4.89	2016-04-08T00:00:00.000
416	08068720	Discharge, cubic feet per second	e	4.61	2016-04-09T00:00:00.000
417	08068720	Discharge, cubic feet per second	e	5.80	2016-04-10T00:00:00.000
418	08068720	Discharge, cubic feet per second	e	6.78	2016-04-11T00:00:00.000
419	08068720	Discharge, cubic feet per second	e	6.78	2016-04-12T00:00:00.000
420	08068720	Discharge, cubic feet per second	e	52.8	2016-04-13T00:00:00.000
421	08068720	Discharge, cubic feet per second	e	79.8	2016-04-14T00:00:00.000
422	08068720	Discharge, cubic feet per second	e	23.3	2016-04-15T00:00:00.000
423	08068720	Discharge, cubic feet per second	e	11.7	2016-04-16T00:00:00.000
424	08068720	Discharge, cubic feet per second	e	499	2016-04-17T00:00:00.000
425	08068720	Discharge, cubic feet per second	e	9950	2016-04-18T00:00:00.000
426	08068720	Discharge, cubic feet per second	e	7200	2016-04-19T00:00:00.000
427	08068720	Discharge, cubic feet per second	e	3380	2016-04-20T00:00:00.000
428	08068720	Discharge, cubic feet per second	e	2300	2016-04-21T00:00:00.000
429	08068720	Discharge, cubic feet per second	e	1840	2016-04-22T00:00:00.000
430	08068720	Discharge, cubic feet per second	e	1550	2016-04-23T00:00:00.000
431	08068720	Discharge, cubic feet per second	e	1300	2016-04-24T00:00:00.000
432	08068720	Discharge, cubic feet per second	e	1010	2016-04-25T00:00:00.000
433	08068720	Discharge, cubic feet per second	e	561	2016-04-26T00:00:00.000
434	08068720	Discharge, cubic feet per second	e	288	2016-04-27T00:00:00.000
435	08068720	Discharge, cubic feet per second	e	311	2016-04-28T00:00:00.000
436	08068720	Discharge, cubic feet per second	e	192	2016-04-29T00:00:00.000
437	08068720	Discharge, cubic feet per second	e	138	2016-04-30T00:00:00.000
438	08068720	Discharge, cubic feet per second	e	181	2016-05-01T00:00:00.000
439	08068720	Discharge, cubic feet per second	e	107	2016-05-02T00:00:00.000
440	08068720	Discharge, cubic feet per second	e	58.1	2016-05-03T00:00:00.000
441	08068720	Discharge, cubic feet per second	e	44.2	2016-05-04T00:00:00.000
442	08068720	Discharge, cubic feet per second	e	33.4	2016-05-05T00:00:00.000
443	08068720	Discharge, cubic feet per second	e	27.2	2016-05-06T00:00:00.000
444	08068720	Discharge, cubic feet per second	e	29.7	2016-05-07T00:00:00.000
445	08068720	Discharge, cubic feet per second	e	29.7	2016-05-08T00:00:00.000
446	08068720	Discharge, cubic feet per second	e	26.8	2016-05-09T00:00:00.000
447	08068720	Discharge, cubic feet per second	e	26.8	2016-05-10T00:00:00.000
448	08068720	Discharge, cubic feet per second	e	25.6	2016-05-11T00:00:00.000
449	08068720	Discharge, cubic feet per second	e	23.8	2016-05-12T00:00:00.000
450	08068720	Discharge, cubic feet per second	e	22.7	2016-05-13T00:00:00.000
451	08068720	Discharge, cubic feet per second	e	54.6	2016-05-14T00:00:00.000
452	08068720	Discharge, cubic feet per second	e	340	2016-05-15T00:00:00.000
453	08068720	Discharge, cubic feet per second	e	374	2016-05-16T00:00:00.000
454	08068720	Discharge, cubic feet per second	e	362	2016-05-17T00:00:00.000
455	08068720	Discharge, cubic feet per second	e	265	2016-05-18T00:00:00.000
456	08068720	Discharge, cubic feet per second	e	316	2016-05-19T00:00:00.000
457	08068720	Discharge, cubic feet per second	e	433	2016-05-20T00:00:00.000
458	08068720	Discharge, cubic feet per second	e	546	2016-05-21T00:00:00.000
459	08068720	Discharge, cubic feet per second	e	547	2016-05-22T00:00:00.000
460	08068720	Discharge, cubic feet per second	e	282	2016-05-23T00:00:00.000
461	08068720	Discharge, cubic feet per second	e	116	2016-05-24T00:00:00.000
462	08068720	Discharge, cubic feet per second	e	72.9	2016-05-25T00:00:00.000
463	08068720	Discharge, cubic feet per second	e	94.9	2016-05-26T00:00:00.000
464	08068720	Discharge, cubic feet per second	e	1390	2016-05-27T00:00:00.000
465	08068720	Discharge, cubic feet per second	e	3610	2016-05-28T00:00:00.000
466	08068720	Discharge, cubic feet per second	e	3520	2016-05-29T00:00:00.000
467	08068720	Discharge, cubic feet per second	e	2550	2016-05-30T00:00:00.000
468	08068720	Discharge, cubic feet per second	e	1890	2016-05-31T00:00:00.000
469	08068720	Discharge, cubic feet per second	e	1370	2016-06-01T00:00:00.000
470	08068720	Discharge, cubic feet per second	e	989	2016-06-02T00:00:00.000
471	08068720	Discharge, cubic feet per second	e	635	2016-06-03T00:00:00.000
472	08068720	Discharge, cubic feet per second	e	534	2016-06-04T00:00:00.000
473	08068720	Discharge, cubic feet per second	e	501	2016-06-05T00:00:00.000
474	08068720	Discharge, cubic feet per second	e	404	2016-06-06T00:00:00.000
475	08068720	Discharge, cubic feet per second	e	228	2016-06-07T00:00:00.000
476	08068720	Discharge, cubic feet per second	e	143	2016-06-08T00:00:00.000
477	08068720	Discharge, cubic feet per second	e	81.7	2016-06-09T00:00:00.000
478	08068720	Discharge, cubic feet per second	e	83.8	2016-06-10T00:00:00.000
479	08068720	Discharge, cubic feet per second	e	87.4	2016-06-11T00:00:00.000
480	08068720	Discharge, cubic feet per second	e	242	2016-06-12T00:00:00.000
481	08068720	Discharge, cubic feet per second	e	331	2016-06-13T00:00:00.000
482	08068720	Discharge, cubic feet per second	e	328	2016-06-14T00:00:00.000
483	08068720	Discharge, cubic feet per second	e	188	2016-06-15T00:00:00.000
484	08068720	Discharge, cubic feet per second	e	84.5	2016-06-16T00:00:00.000
485	08068720	Discharge, cubic feet per second	e	42.2	2016-06-17T00:00:00.000
486	08068720	Discharge, cubic feet per second	e	31.3	2016-06-18T00:00:00.000
487	08068720	Discharge, cubic feet per second	e	17.2	2016-06-19T00:00:00.000
488	08068720	Discharge, cubic feet per second	e	21.0	2016-06-20T00:00:00.000
489	08068720	Discharge, cubic feet per second	e	20.6	2016-06-21T00:00:00.000
490	08068720	Discharge, cubic feet per second	e	18.7	2016-06-22T00:00:00.000
491	08068720	Discharge, cubic feet per second	e	15.7	2016-06-23T00:00:00.000
492	08068720	Discharge, cubic feet per second	e	15.4	2016-06-24T00:00:00.000
493	08068720	Discharge, cubic feet per second	e	15.7	2016-06-25T00:00:00.000
494	08068720	Discharge, cubic feet per second	e	15.7	2016-06-26T00:00:00.000
495	08068720	Discharge, cubic feet per second	e	18.7	2016-06-27T00:00:00.000
496	08068720	Discharge, cubic feet per second	e	15.4	2016-06-28T00:00:00.000
497	08068720	Discharge, cubic feet per second	e	13.3	2016-06-29T00:00:00.000
498	08068720	Discharge, cubic feet per second	e	14.6	2016-06-30T00:00:00.000
499	08068720	Discharge, cubic feet per second	e	14.9	2016-07-01T00:00:00.000
500	08068720	Discharge, cubic feet per second	e	12.8	2016-07-02T00:00:00.000
501	08068720	Discharge, cubic feet per second	e	5.34	2016-07-03T00:00:00.000
502	08068720	Discharge, cubic feet per second	e	2.52	2016-07-04T00:00:00.000
503	08068720	Discharge, cubic feet per second	e	7.83	2016-07-05T00:00:00.000
504	08068720	Discharge, cubic feet per second	e	8.78	2016-07-06T00:00:00.000
505	08068720	Discharge, cubic feet per second	e	8.97	2016-07-07T00:00:00.000
506	08068720	Discharge, cubic feet per second	e	8.39	2016-07-08T00:00:00.000
507	08068720	Discharge, cubic feet per second	e	4.21	2016-07-09T00:00:00.000
508	08068720	Discharge, cubic feet per second	e	4.21	2016-07-10T00:00:00.000
509	08068720	Discharge, cubic feet per second	e	5.65	2016-07-11T00:00:00.000
510	08068720	Discharge, cubic feet per second	e	5.97	2016-07-12T00:00:00.000
511	08068720	Discharge, cubic feet per second	e	7.30	2016-07-13T00:00:00.000
512	08068720	Discharge, cubic feet per second	e	7.47	2016-07-14T00:00:00.000
513	08068720	Discharge, cubic feet per second	e	7.30	2016-07-15T00:00:00.000
514	08068720	Discharge, cubic feet per second	e	6.46	2016-07-16T00:00:00.000
515	08068720	Discharge, cubic feet per second	e	3.72	2016-07-17T00:00:00.000
516	08068720	Discharge, cubic feet per second	e	7.47	2016-07-18T00:00:00.000
517	08068720	Discharge, cubic feet per second	e	6.95	2016-07-19T00:00:00.000
518	08068720	Discharge, cubic feet per second	e	4.21	2016-07-20T00:00:00.000
519	08068720	Discharge, cubic feet per second	e	3.96	2016-07-21T00:00:00.000
520	08068720	Discharge, cubic feet per second	e	4.09	2016-07-22T00:00:00.000
521	08068720	Discharge, cubic feet per second	e	4.21	2016-07-23T00:00:00.000
522	08068720	Discharge, cubic feet per second	e	3.60	2016-07-24T00:00:00.000
523	08068720	Discharge, cubic feet per second	e	3.96	2016-07-25T00:00:00.000
524	08068720	Discharge, cubic feet per second	e	8.58	2016-07-26T00:00:00.000
525	08068720	Discharge, cubic feet per second	e	8.39	2016-07-27T00:00:00.000
526	08068720	Discharge, cubic feet per second	e	14.9	2016-07-28T00:00:00.000
527	08068720	Discharge, cubic feet per second	e	10.2	2016-07-29T00:00:00.000
528	08068720	Discharge, cubic feet per second	e	10.2	2016-07-30T00:00:00.000
529	08068720	Discharge, cubic feet per second	e	4.48	2016-07-31T00:00:00.000
530	08068720	Discharge, cubic feet per second	e	2.31	2016-08-01T00:00:00.000
531	08068720	Discharge, cubic feet per second	e	1.08	2016-08-02T00:00:00.000
532	08068720	Discharge, cubic feet per second	e	0.78	2016-08-03T00:00:00.000
533	08068720	Discharge, cubic feet per second	e	0.56	2016-08-04T00:00:00.000
534	08068720	Discharge, cubic feet per second	e	0.48	2016-08-05T00:00:00.000
535	08068720	Discharge, cubic feet per second	e	1.85	2016-08-06T00:00:00.000
536	08068720	Discharge, cubic feet per second	e	2.41	2016-08-07T00:00:00.000
537	08068720	Discharge, cubic feet per second	e	1.40	2016-08-08T00:00:00.000
538	08068720	Discharge, cubic feet per second	e	1.77	2016-08-09T00:00:00.000
539	08068720	Discharge, cubic feet per second	e	1.77	2016-08-10T00:00:00.000
540	08068720	Discharge, cubic feet per second	e	1.61	2016-08-11T00:00:00.000
541	08068720	Discharge, cubic feet per second	e	1.77	2016-08-12T00:00:00.000
542	08068720	Discharge, cubic feet per second	e	11.8	2016-08-13T00:00:00.000
543	08068720	Discharge, cubic feet per second	e	12.3	2016-08-14T00:00:00.000
544	08068720	Discharge, cubic feet per second	e	16.9	2016-08-15T00:00:00.000
545	08068720	Discharge, cubic feet per second	e	28.4	2016-08-16T00:00:00.000
546	08068720	Discharge, cubic feet per second	e	101	2016-08-17T00:00:00.000
547	08068720	Discharge, cubic feet per second	e	75.5	2016-08-18T00:00:00.000
548	08068720	Discharge, cubic feet per second	e	31.3	2016-08-19T00:00:00.000
549	08068720	Discharge, cubic feet per second	e	14.4	2016-08-20T00:00:00.000
550	08068720	Discharge, cubic feet per second	e	133	2016-08-21T00:00:00.000
551	08068720	Discharge, cubic feet per second	e	135	2016-08-22T00:00:00.000
552	08068720	Discharge, cubic feet per second	e	70.3	2016-08-23T00:00:00.000
553	08068720	Discharge, cubic feet per second	e	28.4	2016-08-24T00:00:00.000
554	08068720	Discharge, cubic feet per second	e	12.1	2016-08-25T00:00:00.000
555	08068720	Discharge, cubic feet per second	e	7.65	2016-08-26T00:00:00.000
556	08068720	Discharge, cubic feet per second	e	5.49	2016-08-27T00:00:00.000
557	08068720	Discharge, cubic feet per second	e	4.75	2016-08-28T00:00:00.000
558	08068720	Discharge, cubic feet per second	e	10.4	2016-08-29T00:00:00.000
559	08068720	Discharge, cubic feet per second	e	10.9	2016-08-30T00:00:00.000
560	08068720	Discharge, cubic feet per second	e	7.12	2016-08-31T00:00:00.000
561	08068720	Discharge, cubic feet per second	e	5.04	2016-09-01T00:00:00.000
562	08068720	Discharge, cubic feet per second	e	3.84	2016-09-02T00:00:00.000
563	08068720	Discharge, cubic feet per second	e	3.05	2016-09-03T00:00:00.000
564	08068720	Discharge, cubic feet per second	e	2.31	2016-09-04T00:00:00.000
565	08068720	Discharge, cubic feet per second	e	0.60	2016-09-05T00:00:00.000
566	08068720	Discharge, cubic feet per second	e	1.85	2016-09-06T00:00:00.000
567	08068720	Discharge, cubic feet per second	e	2.63	2016-09-07T00:00:00.000
568	08068720	Discharge, cubic feet per second	e	2.52	2016-09-08T00:00:00.000
569	08068720	Discharge, cubic feet per second	e	2.12	2016-09-09T00:00:00.000
570	08068720	Discharge, cubic feet per second	e	1.61	2016-09-10T00:00:00.000
571	08068720	Discharge, cubic feet per second	e	1.20	2016-09-11T00:00:00.000
572	08068720	Discharge, cubic feet per second	e	1.85	2016-09-12T00:00:00.000
573	08068720	Discharge, cubic feet per second	e	1.94	2016-09-13T00:00:00.000
574	08068720	Discharge, cubic feet per second	e	1.85	2016-09-14T00:00:00.000
575	08068720	Discharge, cubic feet per second	e	1.85	2016-09-15T00:00:00.000
576	08068720	Discharge, cubic feet per second	e	1.61	2016-09-16T00:00:00.000
577	08068720	Discharge, cubic feet per second	e	1.40	2016-09-17T00:00:00.000
578	08068720	Discharge, cubic feet per second	e	1.14	2016-09-18T00:00:00.000
579	08068720	Discharge, cubic feet per second	e	1.69	2016-09-19T00:00:00.000
580	08068720	Discharge, cubic feet per second	e	1.77	2016-09-20T00:00:00.000
581	08068720	Discharge, cubic feet per second	e	1.40	2016-09-21T00:00:00.000
582	08068720	Discharge, cubic feet per second	e	0.41	2016-09-22T00:00:00.000
583	08068720	Discharge, cubic feet per second	e	0.25	2016-09-23T00:00:00.000
584	08068720	Discharge, cubic feet per second	e	3.05	2016-09-24T00:00:00.000
585	08068720	Discharge, cubic feet per second	e	1.85	2016-09-25T00:00:00.000
586	08068720	Discharge, cubic feet per second	e	1.03	2016-09-26T00:00:00.000
